x,y,z,timestamp,00:0B:86:96:59:A0,00:0B:86:96:59:A1,00:0B:86:96:59:A2,00:0B:86:96:60:80,00:0B:86:96:60:81,00:0B:86:96:60:82,00:0B:86:96:61:C0,00:0B:86:96:61:C1,00:0B:86:96:61:C2,00:0B:86:96:62:60,00:0B:86:96:62:61,00:0B:86:96:62:62,00:0B:86:96:62:68,00:0B:86:96:62:69,00:0B:86:96:62:6A,00:0B:86:96:63:A0,00:0B:86:96:69:00,00:0B:86:96:69:01,00:0B:86:96:69:02,00:0B:86:96:6F:02,00:0B:86:96:70:C2,00:0B:86:96:75:40,00:0B:86:96:9C:60,00:0B:86:96:9C:61,00:0B:86:96:9C:62,00:0B:86:96:9E:00,00:0B:86:96:A0:41,00:0B:86:96:A0:42,00:11:32:9D:2B:30,00:11:32:9D:30:3A,00:11:32:AD:8C:82,00:11:32:AD:8E:B7,00:11:32:B6:79:9E,00:11:32:B6:7A:25,00:11:32:B6:7A:26,00:11:32:B6:7A:7F,00:11:32:B6:7C:1E,00:11:32:B6:80:33,00:11:32:B6:85:47,00:11:32:B6:85:C9,00:11:32:B6:86:00,00:11:32:B6:87:7C,00:11:32:E3:3A:5B,00:11:32:E3:3A:5C,00:1A:1E:F3:67:A0,00:1D:AA:0F:AC:F8,04:8D:38:04:4E:86,04:8D:38:04:4E:89,04:D4:C4:40:ED:48,04:D4:C4:B5:E5:28,04:D9:F5:12:66:50,04:D9:F5:D9:F4:A0,0A:28:19:84:B7:DF,0C:80:63:03:D2:D6,0C:9D:92:02:8B:20,0C:9D:92:02:8B:40,0C:9D:92:02:8B:4C,0C:9D:92:54:AB:50,10:62:EB:D5:AC:C1,10:62:EB:D5:AC:C3,10:6F:3F:39:48:FE,16:11:32:9D:2B:30,16:11:32:9D:2B:31,16:11:32:9D:30:3A,16:11:32:9D:30:3B,16:11:32:AD:8C:83,16:11:32:B6:7A:7F,16:11:32:B6:7B:24,16:11:32:B6:80:33,16:11:32:B6:85:47,16:11:32:B6:86:00,16:11:32:B6:86:01,16:11:32:B6:87:7C,1C:87:2C:CE:8F:B0,24:4B:FE:E4:03:50,28:ED:E0:C8:39:99,2C:FD:A1:0B:86:30,38:D5:47:1E:82:D4,40:3F:8C:E3:E4:F5,40:9B:CD:A0:2D:18,40:B0:76:34:03:48,40:B0:76:34:03:4C,44:A5:6E:41:9B:BA,44:A5:6E:41:9B:BC,4A:E2:44:27:58:F2,4C:E6:76:22:AE:0C,54:13:79:71:75:B0,60:E3:27:EB:D7:6C,62:70:71:4D:42:59,64:70:02:61:A9:EC,6C:F3:7F:31:F6:E1,6C:F3:7F:31:F6:E2,6C:F3:7F:31:FA:20,6C:F3:7F:31:FA:21,6C:F3:7F:31:FA:22,6C:F3:7F:3A:B7:B0,6C:F3:7F:3A:B7:B1,6C:F3:7F:3A:B7:B2,6C:F3:7F:3A:C1:52,6C:F3:7F:3A:C2:90,6C:F3:7F:3A:C2:91,6C:F3:7F:3A:C2:92,74:DA:38:10:10:60,74:DA:38:D4:E9:80,74:DA:DA:E2:2A:1A,78:D2:94:C5:33:64,84:D8:1B:35:ED:BA,86:2A:FD:78:C5:90,8C:3B:AD:22:02:66,8C:3B:AD:22:02:68,90:9A:4A:09:41:62,90:9A:4A:09:41:63,A2:9A:4A:09:41:64,A2:C9:E3:4B:6C:90,AA:9A:4A:09:41:65,AA:C9:E3:4B:6C:91,B0:6E:BF:3E:C6:B8,B8:27:EB:A2:E0:72,B8:A3:86:57:17:67,C0:C9:E3:4B:6C:9E,C0:C9:E3:4B:6C:9F,D4:5D:64:E0:9F:88,D4:5D:64:E0:9F:8C,D4:5D:64:E1:66:94,D4:EE:07:14:54:72,DA:3B:BF:FC:22:5E,DA:96:F2:A6:23:93,DC:74:A8:FF:5C:8A,DC:FB:02:61:9E:31,DC:FB:02:61:9E:36,F4:28:53:7D:81:EE,F6:28:53:78:81:EE
9.64,3.35,1.005,1621503556.5624256,,,,,-72.0,-72.0,-76.0,,,-73.0,,,,,,,-67.0,,-72.0,,-46.0,,,,,,,,-35.0,-45.0,-38.0,-41.0,,,,,,,,,-64.0,-74.0,,,-70.0,-81.0,-54.0,-77.0,,,,,,,-29.0,,-77.0,,,,,-36.0,,,,,-65.0,,,,-61.0,-73.0,-69.0,-80.0,,,,,,,-50.0,-67.0,-65.0,-71.0,-67.0,,,,,,,,,,,,,,,,,,,,-86.0,,,-59.0,,-76.0,-76.0,-67.0,-76.0,-70.0,,-61.0,,,-63.0,-70.0,-64.0,-66.0,-77.0,,,,,,-56.0,-74.0,,
9.64,3.35,1.005,1621503561.1494794,,,,,-72.0,-72.0,-81.0,-79.0,-78.0,-73.0,,,,,,-67.0,-67.0,,-72.0,,-43.0,,,,,,,,-38.0,-44.0,-36.0,-41.0,,,,,,,,,-64.0,-74.0,,,-70.0,-81.0,-56.0,-78.0,,-69.0,,,,,-29.0,,-77.0,,,,,-36.0,,-43.0,,,-65.0,,,,-61.0,-75.0,-69.0,-80.0,,,,,,,-50.0,-68.0,-66.0,-71.0,-67.0,,,,,,,,,,-79.0,,,,,,,,,,-87.0,,,-59.0,,-76.0,-76.0,-70.0,-76.0,-69.0,,-61.0,,,-63.0,-70.0,-62.0,-66.0,-77.0,,,,,,-57.0,-74.0,,
9.64,3.35,1.005,1621503565.6617715,,,,-72.0,-72.0,-71.0,-81.0,-79.0,-78.0,-73.0,,,,,,-68.0,-67.0,,-72.0,,-43.0,,,,,,,,-37.0,-44.0,-37.0,-40.0,,,,-62.0,,,,,-67.0,-74.0,,,-70.0,-81.0,-57.0,-78.0,,-67.0,,,,,-29.0,-74.0,-77.0,,,,,-38.0,,-44.0,,,-63.0,,,,-61.0,-74.0,-69.0,-81.0,,,,,,,-51.0,-67.0,-66.0,-71.0,-68.0,,,,,,,,,,-79.0,,,,,,,,,,-88.0,,,-59.0,,-76.0,-76.0,-68.0,-76.0,-69.0,,-61.0,,,-65.0,-70.0,-51.0,-67.0,-77.0,,,,,,-56.0,-75.0,,
9.64,3.35,1.005,1621503570.1839175,,,,-74.0,-75.0,-70.0,-81.0,-79.0,-78.0,-73.0,,-74.0,,,,-68.0,-67.0,,-72.0,,-43.0,,,,,,,,-35.0,-43.0,-40.0,-40.0,,,,-62.0,,,,,-63.0,-72.0,,,-70.0,-81.0,-57.0,-78.0,,-67.0,,,,,-30.0,-74.0,-77.0,,,,,-36.0,,-44.0,,-41.0,-63.0,,,,-61.0,-74.0,-69.0,-81.0,,,,,,,-50.0,-68.0,-66.0,-71.0,-67.0,,,,,,,,,,-79.0,,,,,,,,,,-88.0,,,-59.0,,-76.0,-76.0,-68.0,-76.0,-70.0,,-61.0,-72.0,,-66.0,-70.0,-51.0,-66.0,-78.0,,,,,,-58.0,-73.0,,
7.2,4.57,1.005,1621504993.0407255,,-76.0,-76.0,,,,,-75.0,,-63.0,,,-83.0,-82.0,-83.0,,,,,,-42.0,,,,,,,,-39.0,-39.0,-36.0,-44.0,,,,-68.0,,,,,,,,,-81.0,,-65.0,-76.0,,,,,,,-28.0,-71.0,-73.0,,,,,-40.0,,-39.0,,,,,,,,-69.0,,,,,,,,,-53.0,-63.0,,,-67.0,,,,,,,,,-74.0,-74.0,,,,,,,,-84.0,,-86.0,,-83.0,,,,,,,-73.0,,,,,-65.0,-73.0,,-62.0,,,,,,,-56.0,-68.0,,
7.2,4.57,1.005,1621504997.2835045,,-70.0,-72.0,-68.0,-70.0,-71.0,,-68.0,-67.0,-63.0,,-70.0,-85.0,-85.0,-85.0,-69.0,,,,-79.0,-44.0,,,,,,,,-38.0,-39.0,-37.0,-46.0,,,-87.0,-66.0,,,,,,,-74.0,,-74.0,,-64.0,-75.0,,,,,,,-29.0,-70.0,-73.0,,,,,-43.0,-46.0,-38.0,,,,,,,,-69.0,,,,,,,,,-51.0,-65.0,-72.0,-69.0,-63.0,,,,,,,,,-74.0,-74.0,,,,,,,,-84.0,,-91.0,-85.0,-82.0,,,,,,,-75.0,,,-58.0,,-67.0,-75.0,-66.0,-61.0,,,,,,,-55.0,-68.0,,
7.2,4.57,1.005,1621505001.6079226,,-70.0,-72.0,-68.0,-70.0,-71.0,,-64.0,-68.0,-63.0,-67.0,-70.0,-84.0,-83.0,-84.0,-69.0,,,,-79.0,-44.0,,,,,,,,-43.0,-39.0,-38.0,-43.0,,,-88.0,-61.0,,,,,,,-74.0,,-74.0,,-65.0,-76.0,,,,,,,-28.0,-70.0,-74.0,,,,,-38.0,-46.0,-38.0,-46.0,-40.0,,,,,,-69.0,,,,,,,,,-51.0,-64.0,-69.0,-70.0,-63.0,,,,,,,,,-74.0,-74.0,,,,,,,,-84.0,,-91.0,-87.0,-82.0,,-61.0,,,,,-73.0,,,-62.0,,-64.0,-73.0,-66.0,-61.0,,,-81.0,,,,-55.0,-68.0,,
7.2,4.57,1.005,1621505005.9307988,,-70.0,-72.0,-68.0,-69.0,-71.0,-68.0,-77.0,-71.0,-68.0,-67.0,-70.0,-83.0,-83.0,-83.0,-69.0,,,,-79.0,-43.0,,,,,,,,-40.0,-37.0,-37.0,-44.0,,,-86.0,-61.0,,,,,,,-74.0,,-70.0,,-62.0,-76.0,,-75.0,,,,,-27.0,-70.0,-74.0,,,,,-44.0,-46.0,-38.0,-46.0,-41.0,,,,,,-69.0,,,,,,,,,-50.0,-65.0,-70.0,-70.0,-61.0,,,,,,,,,-74.0,-74.0,,,,,,,,-84.0,,-91.0,-86.0,-82.0,-58.0,-61.0,,,,,-73.0,,,-62.0,,-65.0,-73.0,-72.0,-61.0,,,-82.0,,,,-55.0,-68.0,,
7.2,4.57,1.005,1621505010.3705034,,-70.0,-72.0,-67.0,-70.0,-69.0,-68.0,-77.0,-71.0,-68.0,-67.0,-65.0,-83.0,-83.0,-83.0,-66.0,,,,-79.0,-45.0,,,,,,,,-38.0,-38.0,-38.0,-44.0,,,-86.0,-64.0,,,,,,,-74.0,,-70.0,,-62.0,-75.0,,-75.0,,,,,-29.0,-55.0,-74.0,,,,,-44.0,-46.0,-38.0,-46.0,-41.0,,,,,,-69.0,,,,,,,,,-50.0,-64.0,-70.0,-70.0,-60.0,,,,,,,,,-74.0,-76.0,,,,,,,,-84.0,,-91.0,-87.0,-84.0,-56.0,-61.0,-76.0,,,,-73.0,,,-62.0,,-65.0,-72.0,-71.0,-62.0,,,-82.0,,,,-55.0,-68.0,,
3.54,7.01,1.005,1621508403.3457649,,,,,,,-69.0,-70.0,-68.0,-74.0,-74.0,,-87.0,-86.0,-86.0,-61.0,,,,,-43.0,,,,,,,,-39.0,-40.0,-31.0,-56.0,,,-86.0,-59.0,,-77.0,,,,,-74.0,,,,-59.0,-79.0,,,,,,,-34.0,-61.0,-77.0,,,,,-46.0,,-39.0,,-31.0,,,,,-72.0,-73.0,,,,,,,,,-56.0,-62.0,-56.0,-71.0,-56.0,,,,,,,,-73.0,-72.0,-72.0,,,,,,,,,,,,-85.0,,,-76.0,,,,-76.0,,,,,-67.0,-77.0,,-61.0,-80.0,,,,,,-47.0,-65.0,,
3.54,7.01,1.005,1621508408.0053222,,,,,,,-70.0,-70.0,-70.0,-74.0,,,-87.0,-86.0,-88.0,-70.0,,,,,-45.0,,,,,,,,-40.0,-39.0,-30.0,-52.0,,,,-57.0,,-77.0,,,-64.0,,,,,,-56.0,-80.0,,,,,,,-34.0,-62.0,-80.0,,,,,-40.0,-44.0,-39.0,-42.0,,,,,,-72.0,-73.0,,,,,,,,,-53.0,-61.0,-54.0,-72.0,-71.0,,,,,,,,-73.0,-72.0,-72.0,,,,,,,,,,,-87.0,,-61.0,,-76.0,,-75.0,,-77.0,,-72.0,,,-72.0,-77.0,,-70.0,,,,,,,-56.0,,,
3.54,7.01,1.005,1621508412.577525,,,,,,,-70.0,-71.0,-68.0,-74.0,,,-87.0,-86.0,-88.0,-68.0,,,,,-45.0,,,,,,,,-38.0,-39.0,-30.0,-55.0,,,-90.0,-57.0,,-77.0,,-78.0,-63.0,,,,,-74.0,-60.0,-79.0,,,,,,,-35.0,-62.0,-78.0,,,,,-40.0,-44.0,-41.0,-42.0,-28.0,-57.0,,,,-72.0,-73.0,,,,,,,,,-55.0,-62.0,-55.0,-72.0,-70.0,,,,,,,,-73.0,-72.0,-72.0,,,,,,,,,,,-87.0,,-61.0,-70.0,-76.0,,-75.0,,-77.0,,-72.0,,,-67.0,-77.0,-74.0,-68.0,,,,,,,-56.0,,,
3.54,7.01,1.005,1621508417.2406993,,,,,,,-70.0,-52.0,-68.0,-74.0,,,-87.0,-85.0,-86.0,-60.0,,,,,-42.0,,,,,,,,-41.0,-37.0,-30.0,-60.0,,,-90.0,-54.0,,-77.0,,-78.0,-63.0,,,,,-70.0,-59.0,-79.0,,,,,,,-35.0,-72.0,-79.0,,,,,-45.0,-45.0,-41.0,-42.0,-28.0,-57.0,,,,-63.0,-72.0,,,,,,,,,-55.0,-62.0,-57.0,-73.0,-56.0,,,,,,,,-73.0,-72.0,-72.0,,,,,,,,,,,-85.0,,-61.0,-70.0,-76.0,,-75.0,,-77.0,,-72.0,,,-64.0,-77.0,-74.0,-68.0,,,,,,,-59.0,,,
3.54,7.01,1.005,1621508421.9598415,,,,,,-72.0,-65.0,-67.0,-67.0,-79.0,-83.0,-76.0,-86.0,-88.0,-88.0,-58.0,,,,,-45.0,,,,,,,,-40.0,-38.0,-31.0,-56.0,,,-89.0,-58.0,,-77.0,,-80.0,-63.0,,,,,-70.0,-55.0,-79.0,,,,,,,-37.0,-72.0,-79.0,,,,,-45.0,-45.0,-42.0,-42.0,-28.0,-57.0,,,,-63.0,-72.0,,,,,,,,,-54.0,-62.0,-56.0,-73.0,-61.0,,,,,,,,-73.0,-72.0,-72.0,,,,,,,,,,,-85.0,,-61.0,-70.0,-76.0,,-75.0,,-76.0,,-77.0,,,-66.0,-77.0,-78.0,-71.0,,,,,,,-59.0,-71.0,,
8.42,0.91,1.005,1621500008.0285015,,,,-76.0,-74.0,-65.0,-80.0,-80.0,-80.0,,,,-84.0,-83.0,-84.0,-67.0,-73.0,,,,-40.0,,,,,,,,-33.0,-41.0,-35.0,-39.0,,,,-73.0,,,,,,,,,-71.0,,-74.0,-75.0,,,,,,,-40.0,,-76.0,,,,,,-51.0,-57.0,,-43.0,,,,,,-78.0,,,,,,,,,-47.0,-66.0,-75.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,-66.0,-77.0,,,,-72.0,-60.0,,,,,-72.0,-56.0,,,-87.0,,,,,-74.0,-73.0,,
8.42,0.91,1.005,1621500012.5582695,,-80.0,-75.0,-71.0,-71.0,-67.0,-77.0,-78.0,-73.0,,,,-83.0,-85.0,-83.0,-67.0,-73.0,,,,-48.0,,,,,,,,-31.0,-39.0,-34.0,-41.0,,,,-73.0,,,,,,-68.0,,,-71.0,,-74.0,-76.0,,,,,,,-41.0,,-76.0,,,,,-31.0,-50.0,-40.0,-51.0,-43.0,,,,,,-78.0,,,,,,,,,-42.0,-65.0,-75.0,-77.0,,,,,,,,,,-79.0,,,,,,,,,,,,-85.0,,,-66.0,-79.0,,,,-72.0,-60.0,,,,-66.0,-72.0,-56.0,-59.0,,-87.0,,,,,-74.0,-73.0,,
8.42,0.91,1.005,1621500017.0652401,,-80.0,-80.0,-71.0,-71.0,-67.0,-77.0,-78.0,-77.0,,,,-83.0,-85.0,-83.0,-67.0,-73.0,,,,-41.0,,,,,,,,-32.0,-39.0,-35.0,-46.0,,,,-71.0,,,,,,-69.0,,,-71.0,,-65.0,-76.0,,,,,,,-42.0,,-76.0,,,,,-31.0,-50.0,-40.0,-50.0,-43.0,-63.0,,,,,-78.0,,,,,,,,,-41.0,-65.0,-75.0,-79.0,,,,,,,,,,-79.0,,,,,,,,,,,,-85.0,,,-66.0,-79.0,,,,-72.0,-60.0,,,,-64.0,-72.0,-56.0,-62.0,-78.0,-86.0,,,,,-72.0,-73.0,,
8.42,0.91,1.005,1621500021.5878036,,-80.0,-80.0,-74.0,-71.0,-73.0,-77.0,-75.0,-77.0,,,,-83.0,-85.0,-83.0,-76.0,-73.0,,-76.0,-77.0,-42.0,,,,,,,,-30.0,-39.0,-37.0,-47.0,,,,-71.0,,,,,,-68.0,,,-74.0,,-73.0,-77.0,,,,,,,-40.0,,-76.0,,,,,-31.0,-50.0,-40.0,-50.0,-43.0,-72.0,,,,,-78.0,,,,,,,,,-43.0,-65.0,-75.0,-78.0,,,,,,,,,,-79.0,,,,,,,,,,,,-85.0,,,-66.0,-78.0,,,,-73.0,-60.0,,,,-64.0,-73.0,-56.0,-61.0,-78.0,-86.0,,,,,-72.0,-73.0,,
8.42,0.91,1.005,1621500026.2058578,,-80.0,-80.0,-74.0,-71.0,-73.0,-80.0,-79.0,-77.0,,,,-83.0,-85.0,-83.0,-63.0,-73.0,,-76.0,-77.0,-49.0,,,,,,,,-32.0,-40.0,-36.0,-49.0,,,,-63.0,,-81.0,,,,-70.0,,,-74.0,,-70.0,-76.0,,,,,,,-45.0,-67.0,-76.0,,,,,-67.0,-50.0,-40.0,-50.0,-43.0,-72.0,,,,,-78.0,,,-72.0,,,,,,-42.0,-65.0,-67.0,-79.0,,,,,,,,,,-81.0,,,,,,,,,,,,-85.0,,,-66.0,-79.0,,,,-73.0,-60.0,,,,-67.0,-73.0,-56.0,-62.0,-78.0,-86.0,,,,,-69.0,-72.0,,
12.08,7.01,1.005,1621507518.1937141,,,,-66.0,,,,,,-76.0,,-77.0,-87.0,-87.0,,-69.0,,,,,-57.0,,,,,,,,-40.0,-43.0,-41.0,-39.0,,,,,,,-60.0,,,-62.0,-76.0,,-72.0,,-65.0,-78.0,,,,,,,-32.0,,,,,,,,-44.0,-42.0,,,,,,,-67.0,-79.0,,,,,,,,,-54.0,-65.0,,,,,,,,,,,-76.0,,-68.0,,,,,,,,,,,,-85.0,,,,,,,,,,,,-67.0,,-68.0,-62.0,,,,,,,-59.0,-72.0,,
12.08,7.01,1.005,1621507522.4428368,,-79.0,-79.0,-68.0,-68.0,-68.0,-80.0,,,-76.0,,-77.0,-86.0,-85.0,-85.0,-69.0,,,,,-61.0,,,,,,,,-41.0,-43.0,-43.0,-41.0,,,,-64.0,,,-60.0,-78.0,,-62.0,-76.0,,-72.0,,-67.0,-79.0,,,,,,,-30.0,,-76.0,,,,,,-44.0,-42.0,,-42.0,-72.0,,,,-67.0,-79.0,,,,,,,,,-54.0,-67.0,-66.0,-76.0,-78.0,,,,,,,,-76.0,,-74.0,,,,,,,,,,,,-85.0,,,-77.0,-78.0,,-79.0,-73.0,-63.0,,,,-65.0,-73.0,-68.0,-64.0,,,,,,,-59.0,-72.0,,
12.08,7.01,1.005,1621507526.6781747,,-79.0,-79.0,-68.0,-68.0,-68.0,-80.0,,,-76.0,,-77.0,-85.0,-87.0,-85.0,-69.0,,,,,-51.0,,,,,,,,-39.0,-42.0,-43.0,-38.0,,,,-64.0,,,-60.0,-78.0,,-68.0,-76.0,,-73.0,,-67.0,-78.0,,,,,,,-31.0,,-76.0,,,,,-38.0,-43.0,-42.0,,-42.0,-72.0,,,,-67.0,-79.0,,,,,,,,,-55.0,-67.0,-66.0,-76.0,-78.0,,,,,,,,-76.0,,-74.0,,,,,,,,,,,-86.0,-83.0,,,-77.0,-78.0,,-79.0,-73.0,-63.0,,,,-70.0,-73.0,-68.0,-63.0,,,,,,,-58.0,-72.0,,
12.08,7.01,1.005,1621507535.0717227,,-79.0,-79.0,-68.0,-68.0,-68.0,-80.0,,-78.0,-81.0,-79.0,-77.0,-85.0,-87.0,-85.0,-74.0,,,,,-51.0,,,,,,,,-41.0,-43.0,-43.0,-38.0,,,,-64.0,,,-60.0,-78.0,,-69.0,-73.0,,-70.0,,-67.0,-79.0,,,,,,,-31.0,-73.0,-77.0,,-80.0,,,-42.0,-43.0,-62.0,-45.0,-41.0,-72.0,,,,-67.0,-80.0,,,,,,,,,-64.0,-66.0,-62.0,-76.0,-77.0,,,,,,,,-76.0,,-67.0,,,,,,,,,,,-87.0,-83.0,,-74.0,-77.0,-78.0,,-79.0,-73.0,-63.0,,,,-65.0,-73.0,-68.0,-63.0,-80.0,,,,,,-56.0,-72.0,,
1.1,5.79,1.005,1621505780.5009048,,,,,,,,,,,,-73.0,-89.0,-88.0,-90.0,-60.0,,,,,-64.0,,,,,,,,-37.0,-29.0,-31.0,-53.0,,,,,,,,,,,-71.0,,,,-58.0,-74.0,,,,,,,-37.0,,-77.0,,,,,-41.0,,-31.0,,,-59.0,,-76.0,,,-74.0,,,,,,-85.0,,,-46.0,-59.0,,-73.0,,,,,,,,,,,,,,,,,,,,,-88.0,,-85.0,,,-71.0,,,,-81.0,,,,,-65.0,-81.0,,-73.0,,,-75.0,,,,-56.0,-67.0,,
1.1,5.79,1.005,1621505784.6543708,,,,,,,,-70.0,-68.0,,-73.0,-71.0,-89.0,-88.0,-88.0,-61.0,,,,,-49.0,,,,,,,,-37.0,-29.0,-32.0,-53.0,,,-88.0,-55.0,,,,,,,-71.0,,,,-59.0,-73.0,,,,,,,-37.0,,-76.0,,,,,-38.0,-50.0,-31.0,-39.0,-39.0,-59.0,,-76.0,,,-74.0,,,,,,-85.0,,,-47.0,-59.0,,-72.0,,,,,,,,,,,,,,,,,,,,,-88.0,,-85.0,,,-71.0,,,,-80.0,,,,,-64.0,-80.0,,-73.0,,-86.0,-78.0,,,,-54.0,-67.0,,
1.1,5.79,1.005,1621505788.8686695,,,,,,,,-70.0,-68.0,,-72.0,-71.0,-88.0,-89.0,-89.0,-59.0,,,,,-53.0,,,,,,,,-35.0,-29.0,-32.0,-55.0,,,-88.0,-55.0,,,,,,,-71.0,-86.0,,,-59.0,-74.0,,,,,,,-38.0,,-77.0,,,,,-38.0,-50.0,-58.0,-39.0,-39.0,-56.0,,-76.0,,,-74.0,,,-81.0,,,-85.0,,,-46.0,-58.0,,-72.0,-61.0,,,,,,,,-73.0,,-71.0,,,,,,,,,,-88.0,,-83.0,,,-71.0,,,,-81.0,,-75.0,-66.0,,-69.0,-82.0,,-73.0,,-87.0,-78.0,,,,-54.0,-67.0,,
1.1,5.79,1.005,1621505797.1534116,,,,,-81.0,-78.0,,-70.0,-70.0,,-72.0,-71.0,-86.0,-87.0,-88.0,-62.0,,,,,-53.0,,,,,,,,-40.0,-29.0,-32.0,-54.0,,,-89.0,-59.0,,,,,-63.0,,-71.0,-86.0,,-66.0,-60.0,-74.0,,,,,,,-35.0,-69.0,-78.0,,,,,-41.0,-51.0,-52.0,-40.0,-38.0,-58.0,,-76.0,,-63.0,-74.0,,,-81.0,,,-86.0,,,-46.0,-58.0,,-73.0,-60.0,,,,,,,,-74.0,,-71.0,,,,,,,,,,-89.0,-88.0,-84.0,,,-71.0,,,,-80.0,,-75.0,-66.0,,-68.0,-81.0,,-73.0,-80.0,-87.0,-78.0,,,,-53.0,-67.0,,
1.1,3.35,1.005,1621502616.4322627,,,,,,,,,,-67.0,-64.0,-65.0,-75.0,-75.0,-75.0,-73.0,,,,,-46.0,,,,,,,,-32.0,-33.0,-38.0,-48.0,,,-86.0,-51.0,,,,,,,,-85.0,,,-61.0,-81.0,,,,,,,-30.0,-71.0,,,,,,-32.0,-44.0,-33.0,-32.0,-39.0,,,,,,-78.0,,,,,,,,,-62.0,-65.0,-64.0,-73.0,,,,,,,,,,,,,,,,,-80.0,,,,-82.0,,,-73.0,,-76.0,-79.0,,-79.0,-82.0,,,-72.0,,-65.0,-82.0,,-55.0,-76.0,,,,,,-51.0,-77.0,-79.0,-79.0
1.1,3.35,1.005,1621502620.758676,,,,,,,,,,-65.0,-64.0,-64.0,-75.0,-75.0,-75.0,-67.0,,,,,-44.0,,,,,,,,-37.0,-35.0,-37.0,-47.0,,,-86.0,-52.0,,,,,-70.0,,-70.0,-85.0,,,-67.0,-80.0,,,,,,,-28.0,-72.0,-77.0,,,,,-32.0,-44.0,-36.0,-32.0,-39.0,-51.0,,,,,-78.0,,,,,,,,,-62.0,-65.0,-64.0,-73.0,-66.0,,,,,,,,,-77.0,-78.0,,,,,,-80.0,,,,-83.0,,,-73.0,,-79.0,-79.0,-72.0,-80.0,-81.0,,,-72.0,,-72.0,-83.0,,-55.0,-76.0,,,,,,-53.0,-77.0,-80.0,-79.0
1.1,3.35,1.005,1621502625.3783221,,,,,,-79.0,,,,-65.0,-67.0,-64.0,-76.0,-75.0,-76.0,-76.0,,,,,-45.0,,,,,,,,-32.0,-34.0,-38.0,-47.0,,,-86.0,-54.0,,-71.0,,,-70.0,,-70.0,-85.0,,,-59.0,-80.0,,,,,,,-32.0,-72.0,-77.0,-83.0,,-82.0,,-43.0,-44.0,-36.0,-32.0,-39.0,-51.0,,,,,-78.0,,,,,,,,,-59.0,-66.0,-64.0,-73.0,-66.0,,,,,,,,,-77.0,-78.0,,,-81.0,,,-80.0,,,,-83.0,-82.0,,-73.0,,-74.0,-78.0,-65.0,-78.0,-81.0,,,-64.0,,-60.0,-83.0,,-55.0,-76.0,,,,,,-52.0,-77.0,-80.0,-79.0
1.1,3.35,1.005,1621502629.8339245,,,,,,-79.0,,,,-69.0,-68.0,-64.0,-75.0,-75.0,-75.0,-72.0,,,,,-44.0,,,,,,,,-36.0,-36.0,-39.0,-47.0,,,-88.0,-52.0,,-71.0,,,-70.0,,-70.0,-85.0,,,-73.0,-81.0,,,,,,,-31.0,-72.0,-77.0,-83.0,,-82.0,,-32.0,-45.0,-34.0,-32.0,-39.0,-51.0,,,,,-78.0,,,,,,,,,-57.0,-65.0,-70.0,-74.0,-66.0,,,,,,,,,-77.0,-78.0,,,-81.0,,,-80.0,,,,-83.0,-82.0,,-73.0,,-71.0,-79.0,-65.0,-79.0,-81.0,-70.0,,-65.0,,-68.0,-82.0,-74.0,-58.0,-76.0,,,,,,-52.0,-77.0,-80.0,-79.0
4.76,5.79,1.005,1621506155.3508036,,,,-76.0,,,-72.0,,-76.0,,-74.0,-73.0,-75.0,-74.0,-74.0,-64.0,,,,,-48.0,,,,,,,,-35.0,-35.0,-32.0,-49.0,,,-85.0,-63.0,,-72.0,,,-63.0,-75.0,,,-69.0,,-57.0,-82.0,,-70.0,,,,,-32.0,-65.0,-76.0,,,,,,,,,-39.0,,-78.0,-75.0,,,,,,,,,,,,-48.0,-61.0,-60.0,-71.0,-61.0,,,,,,,,-74.0,,-75.0,,,,,,,,,,,-89.0,-81.0,-58.0,-62.0,-70.0,,,,-75.0,,,,,-64.0,-76.0,,-59.0,-80.0,,,,,,-47.0,-73.0,,
4.76,5.79,1.005,1621506159.6149578,,,,-76.0,,,-67.0,-67.0,-69.0,,-74.0,-73.0,-87.0,-86.0,-87.0,-64.0,,,,,-45.0,,,,,,,,-35.0,-35.0,-31.0,-49.0,,,-85.0,-59.0,,-72.0,,,-63.0,-75.0,,,-69.0,,-58.0,-81.0,,-70.0,,,,,-35.0,-65.0,-75.0,,,,,-35.0,-45.0,-38.0,-46.0,-39.0,,-78.0,-71.0,,,,,,,,,,,,-48.0,-61.0,-60.0,-70.0,-61.0,,,,,,,,-74.0,-73.0,-72.0,,,,,,,,,,-86.0,-89.0,-81.0,-58.0,-62.0,-70.0,,,,-77.0,,,,,-65.0,-76.0,-64.0,-59.0,-80.0,,,,,,-47.0,-70.0,,
